STOP_FRISK_DATE,STOP_FRISK_DATE_DAYNO,STOP_FRISK_TIME,STOP_FRISK_TIME_DAYMIN,MONTH2,DAY2,ISSUING_OFFICER_RANK,OBSERVED_DURATION_MINUTES,SUSPECTED_CRIME_DESCRIPTION,SUSPECTED_CRIME_DESCRIPTION_EDITED,STOP_DURATION_MINUTES,SUSPECT_ARREST_OFFENSE,SUSPECT_ARREST_OFFENSE_EDITED,OFFICER_IN_UNIFORM_FLAG,WEAPON_FOUND_FLAG,DEMEANOR_OF_PERSON_STOPPED,SUSPECT_REPORTED_AGE,SUSPECT_RACE_DESCRIPTION,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_OTHER_DESCRIPTION,STOP_LOCATION_BORO_NAME
11-04-2019,101,11:11:00,671,April,Thursday,POM,1,CRIMINAL TRESPASS,CRIMINAL TRESPASS,30,CRIMINAL TRESPASS,CRIMINAL TRESPASS,Y,N,UPSET,21,BLACK,5.6,160,RED HOOD,BROOKLYN
18-04-2019,108,16:55:00,1015,April,Thursday,POM,3,CRIMINAL TRESPASS,CRIMINAL TRESPASS,10,CRIMINAL TRESPASS,CRIMINAL TRESPASS,N,N,WORRIED,26,WHITE,5.1,170,(null),BROOKLYN
11-04-2019,101,14:48:00,888,April,Thursday,POM,1,ROBBERY,ROBBERY,7,(null),NONE,Y,N,AGGRESSIVE AND COMBATIVE,18,BLACK,6.4,175,WAERING DARK CLOTHING AND DARK CAP,BROOKLYN
18-04-2019,108,21:06:00,1266,April,Thursday,POM,1,CPW,CPW,4,(null),NONE,Y,N,CALM,19,BLACK,5.11,170,(null),BROOKLYN
04-04-2019,94,01:38:00,98,April,Thursday,POM,0,CPW,CPW,0,(null),NONE,Y,N,CONFIDENT,39,BLACK,5.7,200,(null),BROOKLYN
11-04-2019,101,01:15:00,75,April,Thursday,DTS,1,CPW,CPW,4,(null),NONE,N,N,#N/A,31,BLACK,5.11,180,(null),BROOKLYN
18-04-2019,108,01:02:00,62,April,Thursday,POM,0,BURGLARY,BURGLARY,12,CRIMINAL TRESPASS,CRIMINAL TRESPASS,Y,Y,TALKATIVE,26,BLACK,6,190,(null),BROOKLYN
18-04-2019,108,13:55:00,835,April,Thursday,POF,0,CRIMINAL MISCHIEF,CRIMINAL MISCHIEF,20,(null),NONE,Y,N,INTOXICATED,35,WHITE HISPANIC,6,170,(null),BROOKLYN
18-04-2019,108,20:45:00,1245,April,Thursday,POF,1,PETIT LARCENY,PETIT LARCENY,7,(null),NONE,Y,N,SAD,48,BLACK HISPANIC,6,170,(null),BROOKLYN
11-04-2019,101,20:10:00,1210,April,Thursday,POM,2,CPW,CPW,20,(null),NONE,N,N,"CALM, COOPERATIVE",18,BLACK,5.6,150,(null),BROOKLYN
18-04-2019,108,19:20:00,1160,April,Thursday,POM,1,ROBBERY,ROBBERY,2,CRIMINAL MISCHIEF,CRIMINAL MISCHIEF,Y,N,NERVOUS,28,BLACK,6.1,160,BLACK SWEATPANTS,BROOKLYN
04-04-2019,94,17:48:00,1068,April,Thursday,DTS,1,CPW,CPW,6,(null),NONE,Y,N,APPARENTLY NORMAL,29,BLACK,5.7,220,(null),BROOKLYN
04-04-2019,94,17:41:00,1061,April,Thursday,POM,1,CPW,CPW,5,(null),NONE,Y,N,CONFUSED,26,BLACK,5.11,160,(null),BROOKLYN
04-04-2019,94,17:48:00,1068,April,Thursday,DTS,1,CPW,CPW,6,(null),NONE,Y,N,APPARENTLY NORMAL,26,BLACK,5.8,170,(null),BROOKLYN
04-04-2019,94,02:14:00,134,April,Thursday,POM,1,CRIMINAL POSSESSION OF MARIHUANA,CRIMINAL POSSESSION OF MARIHUANA,3,(null),NONE,N,N,CALM,22,BLACK,5.8,160,(null),BROOKLYN
04-04-2019,94,16:01:00,961,April,Thursday,LT,0,OTHER,OTHER,8,(null),NONE,N,N,CALM,16,BLACK,5.8,130,(null),BROOKLYN
04-04-2019,94,16:01:00,961,April,Thursday,LT,0,OTHER,OTHER,8,(null),NONE,N,N,CALM,16,BLACK,5.1,130,(null),BROOKLYN
04-04-2019,94,17:31:00,1051,April,Thursday,POM,2,CPW,CPW,5,(null),NONE,Y,N,ANNOYED,17,BLACK,5.1,150,NONE,BROOKLYN
04-04-2019,94,02:14:00,134,April,Thursday,POM,1,CRIMINAL POSSESSION OF MARIHUANA,CRIMINAL POSSESSION OF MARIHUANA,3,(null),NONE,N,N,CALM,23,BLACK,5.6,150,HAT,BROOKLYN
04-04-2019,94,02:14:00,134,April,Thursday,POM,1,CRIMINAL POSSESSION OF MARIHUANA,CRIMINAL POSSESSION OF MARIHUANA,3,(null),NONE,N,N,"LAUGHING, CALM",23,BLACK,6.1,190,(null),BROOKLYN
25-04-2019,115,14:21:00,861,April,Thursday,POM,3,RECKLESS ENDANGERMENT,OTHER,10,(null),NONE,Y,N,COOPERATIVE,24,BLACK,6.1,185,(null),BROOKLYN
25-04-2019,115,14:21:00,861,April,Thursday,POM,1,CPW,CPW,2,(null),NONE,Y,N,CALM,38,BLACK,6,200,(null),BROOKLYN
25-04-2019,115,14:21:00,861,April,Thursday,POM,1,CPW,CPW,2,(null),NONE,Y,N,CALM,27,BLACK,5.4,160,(null),BROOKLYN
04-04-2019,94,23:03:00,1383,April,Thursday,POM,1,CPW,CPW,10,(null),NONE,N,N,CALM,27,BLACK,5.1,185,(null),BROOKLYN
18-04-2019,108,23:10:00,1390,April,Thursday,POM,1,CPW,CPW,5,(null),NONE,N,N,NERVOUS,20,BLACK,6.1,160,(null),BROOKLYN
11-04-2019,101,16:45:00,1005,April,Thursday,POF,1,CPW,CPW,5,(null),NONE,Y,N,UNDERSTANDING,25,BLACK,5.6,150,BRAIDS,BROOKLYN
11-04-2019,101,12:16:00,736,April,Thursday,POF,5,CPW,CPW,10,(null),NONE,Y,N,CALM AND UNDERSTANDING,53,BLACK,5.6,180,(null),BROOKLYN
18-04-2019,108,12:26:00,746,April,Thursday,POM,2,CRIMINAL TRESPASS,CRIMINAL TRESPASS,5,(null),NONE,Y,N,NERVOUS,15,BLACK,5.9,150,BLUE JEANS,BROOKLYN
18-04-2019,108,12:26:00,746,April,Thursday,POM,2,CRIMINAL TRESPASS,CRIMINAL TRESPASS,5,(null),NONE,Y,N,NERVOUS,16,BLACK,5.7,160,"BLUE JEANS, RED TSHIRT",BROOKLYN
04-04-2019,94,03:56:00,236,April,Thursday,POM,1,ASSAULT,ASSAULT,7,ASSAULT,ASSAULT,Y,N,CALM,33,BLACK,5.9,200,TATOOS,QUEENS
04-04-2019,94,14:44:00,884,April,Thursday,POM,1,OTHER,OTHER,2,(null),NONE,N,N,ANGRY,16,BLACK,5.1,160,(null),QUEENS
18-04-2019,108,10:53:00,653,April,Thursday,POM,5,GRAND LARCENY,GRAND LARCENY,30,(null),NONE,Y,N,QUIET,28,BLACK,6.2,180,(null),QUEENS
25-04-2019,115,19:20:00,1160,April,Thursday,POM,1,CPW,CPW,10,(null),NONE,Y,N,UNDERSTANDING OF WHAT HAPPENED,18,BLACK,5.8,140,BACKPACK,QUEENS
25-04-2019,115,19:20:00,1160,April,Thursday,POM,1,CPW,CPW,10,(null),NONE,Y,N,DEFENSIVE,20,WHITE HISPANIC,5.9,150,NOT AVAILABLE,QUEENS
25-04-2019,115,19:20:00,1160,April,Thursday,POM,1,CPW,CPW,10,(null),NONE,Y,N,CALM,19,WHITE HISPANIC,5.1,150,NOT AVAILABLE,QUEENS
25-04-2019,115,19:20:00,1160,April,Thursday,POM,1,CPW,CPW,10,(null),NONE,Y,N,CALM,20,WHITE HISPANIC,5.9,170,NOT AVAILABLE,QUEENS
25-04-2019,115,19:20:00,1160,April,Thursday,POM,1,CPW,CPW,10,(null),NONE,Y,N,CALM,14,WHITE HISPANIC,5.6,140,NOT AVAILABLE,QUEENS
25-04-2019,115,19:20:00,1160,April,Thursday,POM,1,CPW,CPW,10,(null),NONE,Y,N,CALM,33,WHITE HISPANIC,5.9,170,NOT AVAILABLE,QUEENS
18-04-2019,108,17:45:00,1065,April,Thursday,POF,1,ROBBERY,ROBBERY,7,PETIT LARCENY,PETIT LARCENY,Y,N,CALM,37,WHITE HISPANIC,6,200,"GRAY SHIRT, BLUE JEANS, HOLDING BLACK JACKET",QUEENS
18-04-2019,108,17:45:00,1065,April,Thursday,POF,1,ROBBERY,ROBBERY,7,PETIT LARCENY,PETIT LARCENY,Y,N,AGITATED,41,WHITE HISPANIC,5.6,165,BLACK JACKET AND BLUE JEANS,QUEENS
04-04-2019,94,11:05:00,665,April,Thursday,POM,1,ASSAULT,ASSAULT,5,(null),NONE,Y,N,UPSET,30,BLACK,6,170,(null),QUEENS
11-04-2019,101,00:33:00,33,April,Thursday,POM,0,ROBBERY,ROBBERY,25,CPW,CPW,Y,N,CALM,24,(null),5.8,170,(null),QUEENS
11-04-2019,101,00:33:00,33,April,Thursday,POM,0,ROBBERY,ROBBERY,25,CPW,CPW,Y,N,CALM,24,WHITE,6.2,175,RED HOODIE,QUEENS
11-04-2019,101,00:33:00,33,April,Thursday,POM,0,ROBBERY,ROBBERY,25,CPW,CPW,Y,N,CALM,24,WHITE,5.6,165,(null),QUEENS
25-04-2019,115,12:05:00,725,April,Thursday,POM,1,BURGLARY,BURGLARY,10,CRIMINAL TRESPASS,CRIMINAL TRESPASS,N,N,CALM,23,BLACK,5.5,120,"LEATHER JACKET, WHITE BOOTS, BLACK BEANIE HAT",QUEENS
04-04-2019,94,17:15:00,1035,April,Thursday,POM,1,CPW,CPW,25,CRIMINAL POSSESSION OF CONTROLLE,OTHER,N,N,"ATTEMPTED TO FLEE LOCATION, FLAILING ARMS",25,WHITE HISPANIC,5.4,150,(null),QUEENS
18-04-2019,108,17:13:00,1033,April,Thursday,POM,10,GRAND LARCENY AUTO,GRAND LARCENY AUTO,10,GRAND LARCENY AUTO,GRAND LARCENY AUTO,N,N,ANNOYED,18,WHITE HISPANIC,6,180,N/A,QUEENS
18-04-2019,108,17:13:00,1033,April,Thursday,POM,10,GRAND LARCENY AUTO,GRAND LARCENY AUTO,10,GRAND LARCENY AUTO,GRAND LARCENY AUTO,N,N,CRYING,21,BLACK HISPANIC,5.8,175,(null),QUEENS
25-04-2019,115,18:54:00,1134,April,Thursday,POF,0,GRAND LARCENY,GRAND LARCENY,20,(null),NONE,Y,N,"CALM, NERVOUS",18,BLACK,5.6,140,(null),QUEENS
25-04-2019,115,19:04:00,1144,April,Thursday,DTS,1,GRAND LARCENY AUTO,GRAND LARCENY AUTO,3,(null),NONE,N,N,CALM AND RELAXED,21,BLACK,6.3,160,"BLACK ZIP UP JACKET, DARK PANTS.",QUEENS
25-04-2019,115,22:31:00,1351,April,Thursday,POM,1,CPW,CPW,30,(null),NONE,N,N,NERVOUS,14,WHITE HISPANIC,5.5,130,"BLACK HOODIE,BLACK SWEAT PANTS",QUEENS
04-04-2019,94,00:08:00,8,April,Thursday,POM,0,ROBBERY,ROBBERY,5,ROBBERY,ROBBERY,Y,Y,"ANXIOUS, EXCITED",27,WHITE HISPANIC,5.9,140,TATTOOS,QUEENS
18-04-2019,108,04:30:00,270,April,Thursday,POM,1,GRAND LARCENY AUTO,GRAND LARCENY AUTO,17,GRAND LARCENY AUTO,GRAND LARCENY AUTO,N,N,"NERVOUS, SCARED, LOOKING AROUND",21,WHITE HISPANIC,5.4,130,TATTOO ON RIGHT HAND (1013),QUEENS
04-04-2019,94,00:00:00,0,April,Thursday,POM,1,ROBBERY,ROBBERY,25,(null),NONE,N,N,APPARENTLY NORMAL,23,BLACK,6.2,180,(null),STATEN ISLAND
04-04-2019,94,13:50:00,830,April,Thursday,POM,2,ROBBERY,ROBBERY,5,CPW,CPW,N,Y,CALM,18,BLACK,5.9,170,(null),STATEN ISLAND
25-04-2019,115,18:50:00,1130,April,Thursday,POM,2,CRIMINAL POSSESSION OF MARIHUANA,CRIMINAL POSSESSION OF MARIHUANA,15,(null),NONE,Y,Y,CALM,22,BLACK,6.2,160,"NECK TATTOO ""141""",STATEN ISLAND
04-04-2019,94,19:00:00,1140,April,Thursday,POM,0,CPW,CPW,5,(null),NONE,Y,N,#N/A,27,BLACK HISPANIC,5.4,130,(null),STATEN ISLAND
05-04-2019,95,04:08:00,248,April,Friday,POF,2,ROBBERY,ROBBERY,5,ROBBERY,ROBBERY,Y,Y,DEFENSIVE,16,BLACK,5.6,140,(null),MANHATTAN
05-04-2019,95,04:08:00,248,April,Friday,POM,5,ROBBERY,ROBBERY,2,ROBBERY,ROBBERY,Y,N,AGGRESSIVE,14,BLACK,5.5,115,(null),MANHATTAN
05-04-2019,95,04:08:00,248,April,Friday,POM,5,ROBBERY,ROBBERY,2,ROBBERY,ROBBERY,Y,N,AGRESSIVE,17,BLACK,6.7,140,(null),MANHATTAN
05-04-2019,95,04:08:00,248,April,Friday,POM,5,ROBBERY,ROBBERY,2,ROBBERY,ROBBERY,Y,N,AGRESSIVE,13,BLACK,5.7,150,(null),MANHATTAN
19-04-2019,109,09:50:00,590,April,Friday,POM,1,ASSAULT,ASSAULT,1,ASSAULT,ASSAULT,Y,N,CALM,41,BLACK HISPANIC,5.11,190,WHITE DRESS SHIRT WITH BLACK TIE,MANHATTAN
05-04-2019,95,22:50:00,1370,April,Friday,POM,1,CPW,CPW,5,(null),NONE,N,N,EXCITED,13,BLACK,5.4,110,(null),MANHATTAN
